pk,ara,result_subjectNode_name,result_subjectNode_id,result_subjectNode_cat,result_objectNode_name,result_objectNode_id,result_objectNode_cat,rank,sugeno_score,comp_confidence_score,comp_novelty_score,comp_clinical_evidence_score,weighted_mean_score,normalized_score,ARAX,ARAX_score,unsecret,unsecret_score,improving_agent,improving_agent_score,biothings_explorer,biothings_explorer_score,aragorn,aragorn_score,ARA_list,ARA_count,result_counter,edge_id,edge_object,edge_objectNode_name,edge_objectNode_cats,edge_objectNode_cat,edgeg_subject,edge_subjectNode_name,edge_subjectNode_cats,edge_subjectNode_cat,predicate,qualifiers,edge_type,qualified_predicate,causal_mechanism_qualifier,subject_direction_qualifier,subject_aspect_qualifier,subject_form_or_variant_qualifier,object_direction_qualifier,object_aspect_qualifier,object_form_or_variant_qualifier,publications,phrase,primary_source,publications_count,agg1,agg2
79c48dfe-4e91-4f33-9a28-b87acabc3c6a,infores:arax,Hypotonia,HP:0001252,biolink:NamedThing,Rocuronium,CHEBI:8884,biolink:ChemicalEntityOrGeneOrGeneProduct,1,1.0,1.0,0.0,0.0,0.5,20.8,False,-0.0,False,-0.0,False,-0.0,True,0.699,True,0.178,"['infores:aragorn', 'infores:biothings-explorer', 'infores:arax']",3,1,79d90a9b-e4cc-42fc-b614-693477383f90,HP:0001252,Hypotonia,"['biolink:NamedThing', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity', 'biolink:PhenotypicFeature', 'biolink:ThingWithTaxon']",biolink:NamedThing,CHEBI:8884,Rocuronium,"['biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:NamedThing', 'biolink:OntologyClass', 'biolink:MolecularEntity', 'biolink:SmallMolecule', 'biolink:MolecularMixture', 'biolink:ChemicalEntity', 'biolink:PhysicalEssence', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:Drug', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalMixture']",biolink:ChemicalEntityOrGeneOrGeneProduct,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:aragorn,0,,
79c48dfe-4e91-4f33-9a28-b87acabc3c6a,infores:arax,Hypotonia,HP:0001252,biolink:NamedThing,Rocuronium,CHEBI:8884,biolink:ChemicalEntityOrGeneOrGeneProduct,1,1.0,1.0,0.0,0.0,0.5,20.8,False,-0.0,False,-0.0,False,-0.0,True,0.699,True,0.178,"['infores:aragorn', 'infores:biothings-explorer', 'infores:arax']",3,1,033a351277d3,HP:0001252,Hypotonia,"['biolink:NamedThing', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity', 'biolink:PhenotypicFeature', 'biolink:ThingWithTaxon']",biolink:NamedThing,CHEBI:8884,Rocuronium,"['biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:NamedThing', 'biolink:OntologyClass', 'biolink:MolecularEntity', 'biolink:SmallMolecule', 'biolink:MolecularMixture', 'biolink:ChemicalEntity', 'biolink:PhysicalEssence', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:Drug', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalMixture']",biolink:ChemicalEntityOrGeneOrGeneProduct,biolink:treats,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:sider,0,infores:aragorn,infores:molepro
79c48dfe-4e91-4f33-9a28-b87acabc3c6a,infores:arax,Hypotonia,HP:0001252,biolink:NamedThing,Rocuronium,CHEBI:8884,biolink:ChemicalEntityOrGeneOrGeneProduct,1,1.0,1.0,0.0,0.0,0.5,20.8,False,-0.0,False,-0.0,False,-0.0,True,0.699,True,0.178,"['infores:aragorn', 'infores:biothings-explorer', 'infores:arax']",3,1,391cb4d23e20c295835818b07047e5ae,HP:0001252,Hypotonia,"['biolink:NamedThing', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity', 'biolink:PhenotypicFeature', 'biolink:ThingWithTaxon']",biolink:NamedThing,CHEBI:8884,Rocuronium,"['biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:NamedThing', 'biolink:OntologyClass', 'biolink:MolecularEntity', 'biolink:SmallMolecule', 'biolink:MolecularMixture', 'biolink:ChemicalEntity', 'biolink:PhysicalEssence', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:Drug', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalMixture']",biolink:ChemicalEntityOrGeneOrGeneProduct,biolink:treats,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:multiomics-clinicaltrials,0,infores:biothings-explorer,
79c48dfe-4e91-4f33-9a28-b87acabc3c6a,infores:arax,Hypotonia,HP:0001252,biolink:NamedThing,Rocuronium,CHEBI:8884,biolink:ChemicalEntityOrGeneOrGeneProduct,1,1.0,1.0,0.0,0.0,0.5,20.8,False,-0.0,False,-0.0,False,-0.0,True,0.699,True,0.178,"['infores:aragorn', 'infores:biothings-explorer', 'infores:arax']",3,1,inferred-CHEBI:8884-treats-HP:0001252,HP:0001252,Hypotonia,"['biolink:NamedThing', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity', 'biolink:PhenotypicFeature', 'biolink:ThingWithTaxon']",biolink:NamedThing,CHEBI:8884,Rocuronium,"['biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:NamedThing', 'biolink:OntologyClass', 'biolink:MolecularEntity', 'biolink:SmallMolecule', 'biolink:MolecularMixture', 'biolink:ChemicalEntity', 'biolink:PhysicalEssence', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:Drug', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalMixture']",biolink:ChemicalEntityOrGeneOrGeneProduct,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:biothings-explorer,0,,
79c48dfe-4e91-4f33-9a28-b87acabc3c6a,infores:arax,Hypotonia,HP:0001252,biolink:NamedThing,Rocuronium,CHEBI:8884,biolink:ChemicalEntityOrGeneOrGeneProduct,1,1.0,1.0,0.0,0.0,0.5,20.8,False,-0.0,False,-0.0,False,-0.0,True,0.699,True,0.178,"['infores:aragorn', 'infores:biothings-explorer', 'infores:arax']",3,1,b8b56b62a0bcf952696b63946387f8cb,HP:0001252,Hypotonia,"['biolink:NamedThing', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity', 'biolink:PhenotypicFeature', 'biolink:ThingWithTaxon']",biolink:NamedThing,CHEBI:8884,Rocuronium,"['biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:NamedThing', 'biolink:OntologyClass', 'biolink:MolecularEntity', 'biolink:SmallMolecule', 'biolink:MolecularMixture', 'biolink:ChemicalEntity', 'biolink:PhysicalEssence', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:Drug', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalMixture']",biolink:ChemicalEntityOrGeneOrGeneProduct,biolink:in_clinical_trials_for,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:multiomics-clinicaltrials,0,infores:biothings-explorer,
79c48dfe-4e91-4f33-9a28-b87acabc3c6a,infores:arax,Hypotonia,HP:0001252,biolink:NamedThing,Rocuronium,CHEBI:8884,biolink:ChemicalEntityOrGeneOrGeneProduct,1,1.0,1.0,0.0,0.0,0.5,20.8,False,-0.0,False,-0.0,False,-0.0,True,0.699,True,0.178,"['infores:aragorn', 'infores:biothings-explorer', 'infores:arax']",3,1,093ba44eed898e0ce8d6a46298c5852f,HP:0001252,Hypotonia,"['biolink:NamedThing', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity', 'biolink:PhenotypicFeature', 'biolink:ThingWithTaxon']",biolink:NamedThing,CHEBI:8884,Rocuronium,"['biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:NamedThing', 'biolink:OntologyClass', 'biolink:MolecularEntity', 'biolink:SmallMolecule', 'biolink:MolecularMixture', 'biolink:ChemicalEntity', 'biolink:PhysicalEssence', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:Drug', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalMixture']",biolink:ChemicalEntityOrGeneOrGeneProduct,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,['PMC:8383707'],DEFAULT PHRASE,infores:text-mining-provider-targeted,1,infores:biothings-explorer,
79c48dfe-4e91-4f33-9a28-b87acabc3c6a,infores:arax,Hypotonia,HP:0001252,biolink:NamedThing,Rocuronium,CHEBI:8884,biolink:ChemicalEntityOrGeneOrGeneProduct,1,1.0,1.0,0.0,0.0,0.5,20.8,False,-0.0,False,-0.0,False,-0.0,True,0.699,True,0.178,"['infores:aragorn', 'infores:biothings-explorer', 'infores:arax']",3,1,1d35e74e4b1235dbae626ec651850e35,HP:0001252,Hypotonia,"['biolink:NamedThing', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity', 'biolink:PhenotypicFeature', 'biolink:ThingWithTaxon']",biolink:NamedThing,CHEBI:8884,Rocuronium,"['biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:NamedThing', 'biolink:OntologyClass', 'biolink:MolecularEntity', 'biolink:SmallMolecule', 'biolink:MolecularMixture', 'biolink:ChemicalEntity', 'biolink:PhysicalEssence', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:Drug', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalMixture']",biolink:ChemicalEntityOrGeneOrGeneProduct,biolink:treats_or_applied_or_studied_to_treat,[],one-hop,,,,,,,,,"['PMID:10939689', 'PMID:12323029', 'PMID:11960492', 'PMID:14977802', 'PMID:23422529', 'PMID:12170048', 'PMID:9260018', 'PMID:11473558', 'PMID:21786524', 'PMID:29704050', 'PMID:22012861', 'PMID:31725475']",DEFAULT PHRASE,infores:semmeddb,12,infores:biothings-semmeddb,infores:biothings-explorer
79c48dfe-4e91-4f33-9a28-b87acabc3c6a,infores:arax,Hypotonia,HP:0001252,biolink:NamedThing,Rocuronium,CHEBI:8884,biolink:ChemicalEntityOrGeneOrGeneProduct,1,1.0,1.0,0.0,0.0,0.5,20.8,False,-0.0,False,-0.0,False,-0.0,True,0.699,True,0.178,"['infores:aragorn', 'infores:biothings-explorer', 'infores:arax']",3,1,infores:multiomics-clinicaltrials:UNII:I65MW4OFHZ--biolink:treats--None--None--None--HP:0001252--infores:multiomics-clinicaltrials,HP:0001252,Hypotonia,"['biolink:NamedThing', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity', 'biolink:PhenotypicFeature', 'biolink:ThingWithTaxon']",biolink:NamedThing,CHEBI:8884,Rocuronium,"['biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:NamedThing', 'biolink:OntologyClass', 'biolink:MolecularEntity', 'biolink:SmallMolecule', 'biolink:MolecularMixture', 'biolink:ChemicalEntity', 'biolink:PhysicalEssence', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:Drug', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalMixture']",biolink:ChemicalEntityOrGeneOrGeneProduct,biolink:treats,,one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:multiomics-clinicaltrials,0,infores:arax,
79c48dfe-4e91-4f33-9a28-b87acabc3c6a,infores:arax,Hypotonia,HP:0001252,biolink:NamedThing,Rocuronium,CHEBI:8884,biolink:ChemicalEntityOrGeneOrGeneProduct,1,1.0,1.0,0.0,0.0,0.5,20.8,False,-0.0,False,-0.0,False,-0.0,True,0.699,True,0.178,"['infores:aragorn', 'infores:biothings-explorer', 'infores:arax']",3,1,infores:multiomics-clinicaltrials:UNII:WRE554RFEZ--biolink:treats--None--None--None--HP:0001252--infores:multiomics-clinicaltrials,HP:0001252,Hypotonia,"['biolink:NamedThing', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity', 'biolink:PhenotypicFeature', 'biolink:ThingWithTaxon']",biolink:NamedThing,CHEBI:8884,Rocuronium,"['biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:NamedThing', 'biolink:OntologyClass', 'biolink:MolecularEntity', 'biolink:SmallMolecule', 'biolink:MolecularMixture', 'biolink:ChemicalEntity', 'biolink:PhysicalEssence', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:Drug', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalMixture']",biolink:ChemicalEntityOrGeneOrGeneProduct,biolink:treats,,one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:multiomics-clinicaltrials,0,infores:arax,
79c48dfe-4e91-4f33-9a28-b87acabc3c6a,infores:arax,Hypotonia,HP:0001252,biolink:NamedThing,Rocuronium,CHEBI:8884,biolink:ChemicalEntityOrGeneOrGeneProduct,1,1.0,1.0,0.0,0.0,0.5,20.8,False,-0.0,False,-0.0,False,-0.0,True,0.699,True,0.178,"['infores:aragorn', 'infores:biothings-explorer', 'infores:arax']",3,1,infores:molepro:CHEBI:8884--biolink:treats--None--None--None--HP:0001252--infores:sider,HP:0001252,Hypotonia,"['biolink:NamedThing', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity', 'biolink:PhenotypicFeature', 'biolink:ThingWithTaxon']",biolink:NamedThing,CHEBI:8884,Rocuronium,"['biolink:ChemicalEntityOrGeneOrGeneProduct', 'biolink:NamedThing', 'biolink:OntologyClass', 'biolink:MolecularEntity', 'biolink:SmallMolecule', 'biolink:MolecularMixture', 'biolink:ChemicalEntity', 'biolink:PhysicalEssence', 'biolink:ChemicalOrDrugOrTreatment', 'biolink:Drug', 'biolink:PhysicalEssenceOrOccurrent', 'biolink:ChemicalEntityOrProteinOrPolypeptide', 'biolink:ChemicalMixture']",biolink:ChemicalEntityOrGeneOrGeneProduct,biolink:treats,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:sider,0,infores:molepro,infores:arax
